0112230,On topological charge carried by nexuses and center vortices
0112231,Towards Vacuum Superstring Field Theory:\\ The Supersliver
0112232,Comments on  Bosonization of the extended Thirring Model with $SU(2)$ Symmetry 
0112234,Bihamiltonian approach to the closed string model in the background fields
0112237,"Quantum Corrections to the Reissner-Nordstr\""{{o}m and Kerr-Newman     Metrics"
0112239,"On  Variations\\  in Discrete Mechanics and Field Theory%\footnote{{Extended version on talk  %given by HYG %at The CCAST-WL Workshop on Field %Theory, Gravity and Multi-symplectic Structures, July 9-13, 2001.} "
0112240,"Dynamics of Multi-Component, Multi-Field Quintessence"
0112240,"Dynamics of Multi-Component, Multi-Field Quintessence"
0112242,"Gauge-invariant quark and gluon fields in QCD:\\ dynamics, topology, and the Gribov ambiguity"
0112243,Supersymmetry and Lorentz Violation
0112247,%        %You can use \\ for explicit line-break {{\bf $ SU(3)\times SU(2)\times U(1)$} Chiral Models from  Intersecting D4-/D5-Branes 
0112248,Non-renormalizability of $\theta$-expanded noncommutative QED
0112249,On the Generation of a Scale-Invariant Spectrum of Adiabatic Fluctuations in Cosmological Models with a Contracting Phase
0112252,From noncommutative space-time to quantum relativistic symmetries with fundamental mass parameter
0112254,\bf Black hole collision with a scalar particle in  three dimensional anti-de Sitter spacetime
0112256,Equivalence of Weyl Vacuum and Normal Ordered Vacuum in the Moyal Quantization
0112257,"\baselineskip14pt SPINORS, RELATIVITY AND NONLOCALITY\thanks{{Some parts of this work have also been presented at the seminar at the Brigham Young University, Provo, USA. August 29, 2000.}"
0112259,\bf Standard-like Model from $D=4$ Type IIB Orbifolds
0112259,\bf Standard-like Model from $D=4$ Type IIB Orbifolds
0112263,\normalsize\bf GEOMETRIC (PRE)QUANTIZATION IN THE POLYSYMPLECTIC
CH TO FIELD THEORY\thanks{,
ear in ``Differential Geometry and its Applications'',
" Conf., Opava (Czech Republic), August 27-31, 2001) ",
"an University, Opava 2002.} ",
ubmitted to the Proc.,
d on the talk at the 8-th Int. Conf.,
"fferential Geometry and its Applications (Opava, Czech Republic,",
"t 27-31, 2001). ",
0201003,The Hamilton-Jacobi treatment for non-abelian Chern-Simons system
0201003,The Hamilton-Jacobi treatment for non-abelian Chern-Simons system
0201004,Slicing and Brane Dependence of the (A)dS/CFT Correspondence
0201005,\textbf{{Vortex Correlation Functions in Maxwell-Chern-Simons Models}
0201006,3-dimensional topological $\sigma$-model\thanks{{% Talk delivered at the {{\it EuroConference on Partial Differential Equations and their Applications to Geometry \& Physics} in Castelvecchio Pascoli.}
0201007,The non-commutative Landau problem\\[8pt] 
0201011,"Interpolating Gauges, Parameter Differentiability ,WT-identities and the \( \epsilon  \)-term"
0201012,Rotational Perturbations of Friedmann-Robertson-Walker Type Brane-World Cosmological Models
0201013, \vspace{{-3mm} \rightline{{\small IFUP-TH 2002/2} \vspace{{8mm} \bf Accounting for the finiteness of the Higgs-boson mass in the 3D Georgi-Glashow model
0201014,d-OBJECTS KINEMATICS ON SMOOTH MANIFOLDS
0201017,The Effect of the Minimal Length Uncertainty Relation on the Density of States and the Cosmological Constant Problem
0201018,"Nambu--Goto Strings from $SU(\, N\,)$ Born-Infeld model"
0201018,"Nambu--Goto Strings from $SU(\, N\,)$ Born-Infeld model"
0201022, Duality in $N=1$  Supersymmetric gauge theories and recent developments
0201024,\begin{{flushright} {{\normalsize NUC-MINN-2001/18-T} \end{{flushright} \vspace*{{0.4in} {{\bf Domain Wall Dynamics of Phase Interfaces}
0201026,On Adler-Bell-Jackiw Anomaly in 3-brane Scenario 
0201029,${{\cal N}=3$ Warped Compactifications
0201032,    \hfill{{\ns UPR-976T} \\[1em]    {{\LARGE Lectures on Heterotic M-Theory}
0201033,\bf String with noncommutative world-sheet\\ and stringy instantons
0201034,Quantum mechanics on noncommutative plane and sphere from constrained systems.
0201038,Knot Theory from the Perspective of Field and String Theory
0201040, \hfill{{\ns SUSX-TH/02-001\\} \hfill{{\ns OUTP-01-60P\\} \hfill{{\ns hep-th/0201040\\[2cm]} {{\huge Baryogenesis by Brane-Collision}\\[1cm]
0201041,Order $\mathbf\rho^2$ Corrections to Randall-Sundrum ${{\mathbf I}$   Cosmology
0201041,Order $\mathbf\rho^2$ Corrections to Randall-Sundrum ${{\mathbf I}$   Cosmology
0201042,Brane factories
0201044,On dynamical chiral symmetry breaking in quantum electrodynamics
0201046,\bf Radiation reaction and renormalization in \\classical electrodynamics of point particle\\   in any dimension
0201051,"Thick de Sitter 3-Branes, Dynamic Black Holes and Localization of Gravity"
0201052,{{\bf Clifford statistics and the temperature limit in the theory of fractional quantum Hall effect}
0201053,%        %You can use \\ for explicit line-break % \Large  On the Chern-Simons Gauge Theory of Anyons \\ in the Fractional Quantum Hall Effect 
0201054,...
0201054,Some Solutions of Berkovits'Superstring Field Theory
0201055,\Large\bf Dual Description of Brane World Cosmological Constant with $H_{{MNPQ}$ 
0201057,The induced Chern-Simons term at finite temperature
0201057,The induced Chern-Simons term at finite temperature
0201058,Rotating magnetic solution in three dimensional Einstein gravity
0201059,Note on two-dimensional nonlinear gauge theories
0201060,B field and squeezed states in Vacuum String Field Theory
0201063,Radion Stabilization in Compact Hyperbolic Extra Dimensions
0201064,Linear $\Sigma$ Model in the Gaussian Functional Approximation
0201065,Non--perturbative quenched propagator beyond the infrared approximation
0201066,Simple dynamics on the brane.
0201067,On the local symmetries of gravity and supergravity models
0201068,Solutions of relativistic wave equations in superpositions of Aharonov-Bohm
"ic, and electric fields.",
"ic, and electric fields.",
0201069,What can we learn about Gribov copies from a formulation of QCD in terms of gauge-invariant fields?
0203073,RSOS revisited
0201073,Lagrangian cohomological couplings among vector fields and matter fields
0201074,Quantum mechanics on Riemannian Manifold in Schwinger's        Quantization Approach IV
0201075,Calculating the Prepotential by Localization on the Moduli Space of Instantons
0201077,"There might be superluminal particles in nature \thanks{{The paper has been published in Journal of Shaanxi Normal University (Natural Science Edition),Vol.29,No.3}"
0201081,Penrose limits and maximal supersymmetry
0201084,Generalized Zeta Functions and One-loop Corrections to Quantum Kink Masses
0201087,"Comment on ``Canonical formalism for Lagrangians with nonlocality of finite extent"""
0201088,Exploring the second class constraint quantization approach proposed by Batalin and Marnelius
0201089,D-branes and orientifolds of SO(3)
0201089,D-branes and orientifolds of SO(3)
0201090, Non-canonical quantization of electromagnetic fields  and the meaning of $Z_3$ 
0201093,Reverse geometric engineering of singularities
0201095,Wedge states in string field theory
0201097,LORENTZ VIOLATION AT ONE LOOP
0201099,"Use of Nilpotent weights in Logarithmic Conformal Field Theories \footnote{{ Talk delivered in school and workshop on Logarithmic Conformal Field Theory, Tehran, Iran, 2001}"
0201101,"\vskip -60pt \bf \large \bf CENTRAL CONFIGURATIONS IN THREE DIMENSIONS\\[30pt] \author{{Richard A. Battye$^{{1}$,  Gary W.  Gibbons$^{{2}$ and Paul M. Sutcliffe$^{{3}$\\[10pt] \\{{\normalsize $^{{1}$ {{\sl Jodrell Bank Observatory, Macclesfield, Cheshire SK11 9DL U.K.}} \\{{\normalsize {{\sl $\&$  Department of Physics and Astronomy,  Schuster Laboratory,}} \\{{\normalsize {{\sl University of Manchester, Brunswick St,  Manchester M13 9PL, U.K.}} \\{{\normalsize {{\sl Email : rbattye@jb.man.ac.uk}}\\ \\{{\normalsize $^{{2}$ {{\sl Department of Applied Mathematics and Theoretical Physics,}} \\{{\normalsize {{\sl Centre for Mathematical Sciences, University of Cambridge,}} \\{{\normalsize {{\sl Wilberforce Road, Cambridge CB3 0WA, U.K.}} \\{{\normalsize {{\sl Email : G.W.Gibbons@damtp.cam.ac.uk}}\\ \\{{\normalsize $^{{3}$  {{\sl Institute of Mathematics,}} \\{{\normalsize {{\sl University of Kent at Canterbury,}}\\ {{\normalsize {{\sl Canterbury, CT2 7NZ, U.K.}}\\ {{\normalsize{{\sl Email : P.M.Sutcliffe@ukc.ac.uk}}\\}"
0201104,A Lorentzian cure for Euclidean troubles\thanks{{Talk  presented by R. Loll.}
0201105,\bf {{Effective Action for Self-Interacting Scalar Field in 3-dimensional Ball }
0201116,Shear Viscosity of Hot Scalar Field Theory in the Real-Time Formalism
0201117,Scattering amplitudes and thermal temperatures of the Schwarzschild-de Sitter black holes
0201117,Scattering amplitudes and thermal temperatures of the Schwarzschild-de Sitter black holes
0201119,Demonstration of how the zeta function method for effective potential removes the divergences
0201120,"Equivalence between different canonical  quantizations of the $O(N)$ non-linear sigma model in the functional Schr\""{{o}dinger representation."
0201123,CPN Models in General Coordinates
0201125,\textbf{{Effective Action for QED with Fermion Self-Interaction in D=2 and D=3 Dimensions}
0201127,\bf Strong Brane Gravity and the Radion at Low Energies 
0201128,Quasilocal Thermodynamics of Kerr de Sitter Spacetimes\\ and the dS/CFT Correspondence
0201130, \hfill\parbox{{4cm} {{\normalsize YITP-02-2 \\{{\tt hep-th/0201130}}\\ \vspace{{1cm} A de-Sitter thick domain wall solution \\ by elliptic functions
0201131,\bf Differential Geometrical Formulation      of Gauge Theory of Gravity 
0201132,Condensation of Localized Tachyons \\ and Spacetime Supersymmetry
0201137,\Large{{{{\bf Some remarks on the ``classical'' large $N$ limit}}
0201137,\Large{{{{\bf Some remarks on the ``classical'' large $N$ limit}}
0201143,{{\Large Hamiltonization of theories with degenerate coordinates.}
0201144,"Hermitian Analyticity, IR/UV Mixing  and Unitarity of Noncommutative Field Theories"
0201146,Coulomb-gas approach for boundary conformal field theory
0201147,The Cangemi-Jackiw manifold in high dimensions and symplectic structure
0201150,\bf Casimir force between partially transparent plane mirrors
0201152,Fluctuations of Quantum Fields \\  via Zeta Function Regularization
0201154,Nonabelian interactions from Hamiltonian BRST cohomology 
0201155, \hfill\parbox{{4cm} {{\normalsize UFR-HEP/02-01\\hep-th/0201155}\\ \vspace{{1cm}      {{\bf       Manifolds of       $G_2$  Holonomy   from  $ N=4$ Sigma Model  } 
0201157,\bf Insertion and Elimination: the doubly infinite Lie algebra of Feynman graphs
0201164,LIE ALGEBROIDS AS GAUGE SYMMETRIES IN TOPOLOGICAL FIELD THEORIES
0201164,LIE ALGEBROIDS AS GAUGE SYMMETRIES IN TOPOLOGICAL FIELD THEORIES
0201165,\Large{{{{\bf  New Critical Matrix Models and Generalized Universality}}
0201166," \begin{{flushright} \normalsize{{hep-th/0201166\\ CERN-TH/2002-004\\ HIP-2002-01/TH} \end{{flushright} \vspace{{1cm} \Large\textbf{{Higgs-graviscalar mixing in type I string theory} \author{{I. Antoniadis$^{{1}$\footnote{{On leave from Ecole Polytechnique CPHT, UMR du CNRS 7644, F-91128 Palaiseau},\ \ R. Sturani$^{{2}$\\ \\ \normalsize $^{{1}$ CERN Theory Division, CH-1211 Geneva 23, Switzerland\\ \normalsize $^{{2}$ Physics Department, P.O. Box 9, FIN-00014 University of  Helsinki, Finland}"
0201167,New Multicritical Random Matrix Ensembles
0201168,Deconfinement transition in three-dimensional  compact $U(1)$ gauge theories coupled to matter fields 
0201169,Semiclassical Quantization of Effective String Theory and Regge Trajectories
0201170,Black holes and asymptotics of 2+1 gravity coupled to a scalar field
0201176,Absorption cross section in de Sitter space
0201177, \hfill\parbox{{4cm} {{\normalsize KUNS-1753\\{{\tt hep-th/0201177}}\\ \vspace{{1cm} {{\bf Exact Results on Twist Anomaly} 
0201179,Monopole Condensation in $SU(2)$ QCD
0201180,Manuscript Title:\\with Forced Linebreak
0201180,Manuscript Title:\\with Forced Linebreak
0201180,Null string evolution in black hole and cosmological spacetimes
0201181,Two-dimensional gauge theories of the symmetric group $S_{{n}$ and branched    n-coverings of Riemann surfaces in the large-n limit.
0201183,"\huge\bf  Supermatrix models for {{\cal M}-theory \\based on $\mathfrak{{osp}(1|32,\R)$"
0203075,GENERALIZED HEISENBERG MODEL
0201184,"Deligne Cohomology for Orbifolds, discrete torsion and B-fields."
0201186,Classical Solutions of SU(3) Pure Yang-Mills Theory
0201188,Stability of the Anisotropic Brane Cosmology
0201189,The Corley-Jacobson dispersion relation and trans-Planckian  inflation
0201191,Wave function of the radion with a bulk scalar field
0201192,\bf  Large N Limit of SO(N)  Gauge Theory of Fermions and Bosons 
0201193,\bf  Large N Limit of SO(N)  Scalar Gauge Theory 
0201193,\bf  Large N Limit of SO(N)  Scalar Gauge Theory 
0201197, \textsc{{Construction}\\ \textsc{{of the Vacuum String Field Theory}\\ \textsc{{on a non-BPS Brane}\\
0201199,\bf On three dimensional coupled bosons 
0201200,The Kink variety in systems of two coupled scalar fields in two space-time dimensions
0201201,A Remark on Smoothing Out Higher Codimension Branes
0201202,\bf $K$-homology in algebraic geometry and D-branes
0201205,"SUSY Quivers, Intersecting Branes and the Modest Hierarchy Problem"
0201206,  Romans type IIA theory and the heterotic strings
0201207,{{\bf Screening Length in ${{\bf 2+1}$-dimensional Abelian Chern-Simons  Theories}
0201209,TASI LECTURES ON PERTURBATIVE STRING THEORY AND RAMOND-RAMOND FLUX
0201212,SELF-DUALITY EQUATIONS FOR SPHERICALLY SYMMETRIC SU(2) GAUGE FIELDS 
0201212,SELF-DUALITY EQUATIONS FOR SPHERICALLY SYMMETRIC SU(2) GAUGE FIELDS 
0201213, Casimir energy for self-interacting scalar field in a spherical shell
0201213, Casimir Energy for Self-Interacting Scalar Field in a Spherical Shell
0201214,Level-Rank Duality in Kazama-Suzuki Models
0201216," \hfill\parbox{{4cm}{{\normalsize IMSC/2002/01/02\\                                hep-th/0201216}\\         \vspace{{2cm} Loop Variables and Gauge Invariance in (Open) Bosonic String Theory. \author{{B. Sathiapalan\\ {{\em Institute of Mathematical Sciences}\\ {{\em Taramani}\\{{\em Chennai, India 600113}\\ bala@imsc.ernet.in}"
0201217,Quantum Anomaly of the Transverse Ward-Takahashi Relation for the  Axial-Vector Vartex
0201219,\bf Spectral Asymptotics of Eigen-value Problems with Non-linear Dependence on the Spectral Parameter
0201220,Chiral Anomalies and Topology*
0201222,\bf On the unitarity problem in space/time noncommutative theories
0201227,"\vspace{{-1in} \parbox{{\linewidth} {{\small\hfill HUTP-01/A050}\\ {{\small\hfill ITEP-TH-59/01}\\ {{\small\hfill RUNHETC-2002-01}\\ {{\small\hfill hep-th/0201227}\\ \vspace{{0.6in} {{\bf $G$-Flux, Supersymmetry and $Spin(7)$ Manifolds}"
0201228," \begin{{flushright} {{\small USACH-FM-02/01}\\[1.0cm] \end{{flushright} {{\bf   Non-relativistic anyons, exotic Galilean symmetry and noncommutative plane }"
0201228," \begin{{flushright} {{\small USACH-FM-02/01}\\[1.0cm] \end{{flushright} {{\bf   Non-relativistic anyons, exotic Galilean symmetry and noncommutative plane }"
0201230,{{\normalsize \begin{{flushright}\normalsize{{ITP--Budapest Report 578}\end{{flushright}\vspace{{1cm}} Some semi-classical issues in boundary sine-Gordon model
0201235,Chiral Condensate and Short-Time Evolution  of  QCD$_{{1+1}$ on the Light-Cone
0201237, Exact scheme independence at one loop 
0201238,SOME CONSIDERATIONS REGARDING LORENTZ-VIOLATING THEORIES
0201240,Nonabelian braid statistics versus projective permutation statistics
0201241,Inhomogeneous Near-extremal Black Branes
0201242,SUPERSYMMETRIC CLASSICAL MECHANICS: FREE CASE
0201243,Entropy of Bosonic Open String and Boundary Conditions
0201244,\Large\bf Instantons of Type~IIB Supergravity in Ten Dimensions
0201246,General Covariance in Quantum Gravity
0201246,General Covariance in Quantum Gravity
0201247,Cardy-Verlinde Formula and entropy bounds in  Kerr-Newman-AdS$_4$/dS$_4$ black holes backgrounds
0201251,Noncommutative 1-cocycle in the Seiberg-Witten map
0201252,Testing the Maldacena conjecture with SDLCQ
0201255,Perfect mirrors and the self-accelerating box paradox
0201257,Comments on the topological open membrane
0201263,"Duality, generalized Chern-Simons terms and gauge transformations in a high-dimensional curved spacetime"
0201264,Prospects for unification under 4-dimensional optics
0201266,Off-Shell Duality in Maxwell and Born-Infeld Theories
0202001,Explicit $SU(5)$ monopole solutions
0202005,\bf{{Near-Extremal Black Hole Evaporation in Asymptotically Flat Spacetime}
0202005,\bf{{Near-Extremal Black Hole Evaporation in Asymptotically Flat Spacetime}
0202007,\textbf{{Duality transformations for generalized WDVV in Seiberg-Witten theory.}
0202009,Effective Lagrangians for physical degrees of freedom in   the Randall-Sundrum model
0202010,Quantum dilaton gravity as a linear dilaton conformal field theory
0202013,Nonperturbative Fermion-Boson Vartex Function  in Gauge Theories
0202014,"Gauge Invariance and Noncommutativity\thanks{{Work supported by RFBR grant \#, INTAS grant \# and Scientific School Support grant \#.}"
0202016,%   Gravitational Waves in Brane World   \smallskip \\   {{\large --- A Midi-superspace Approach ---} 
0202017,Cosmology With Negative Potentials
0202019,Brane Variation Dirac Style
0202020,A gauge covariant approximation to QED
0202023,Improved Epstein--Glaser renormalization\\ in coordinate space I. Euclidean framework
0202023,Improved Epstein--Glaser renormalization\\ in coordinate space I. Euclidean framework
0202024,""
0202026,Closed expression of the interaction kernel in the Bethe-Salpeter equation for quark-antiquark bound states
0202034,Supersymmetry and discrete transformations of the Dirac  operators in Taub-NUT geometry
0202036, Vacuum polarization in two-dimensional static spacetimes and dimensional reduction 
0202037,...
0202037,Induced Gravity on RS Branes
0202040,Anomalies in Noncommutative Dipole Field Theories
0202041,Lattice Approach to Excited TBA Boundary Flows:\\ Tricritical Ising Model
0202042,Clash of symmetries on the brane
0202045,...
0202045,Exact Solutions of Open Bosonic  String Field Theory
0202046,{{\LARGE Method of approximation for potentials in impenetrable boxes: Harmonic Oscillator and Coulomb potentials.}
0202048,Entropy Bounds in $R\times S^3$ Geometries
0202051,Light-cone
0202052,Cardy-Verlinde Formula and asymptotically \\ flat rotating Charged black holes
0202054,Dilatonic monopoles from ($4+1$)- dimensional vortices
0202056,A Gravity Dual of the Chiral Anomaly
0202058,\bf Computing the $R^4$ term \\at Two Super-string Loops 
0202059,"The Principle of the Fermionic Projector II,\\ Derivation of the Effective Gauge Group"
0202060,String inspired braneworld cosmology
0202060,String inspired braneworld cosmology
0202061,"Strong-Field QED and the Inverse Mellin Transform\footnote{{Talk presented in Fifth Workshop on Quantum Field Theory under the Influence of External Conditions, Leipzig, Germany, 10-14 Sep 2001. } "
0202063,Dark Energy from Strings
0202065,Duality in non-commutative gauge theories as a non-perturbative Seiberg--Witten map
0202066,New Type of Regular Black Holes and Particlelike Solutions from Nonlinear Electrodynamics
0202068,Ground state energy in a wormhole space-time.
0202069,""
0202070,"On the Relation Between Fock and\\ Schr\""odinger Representations for a Scalar Field"
0202072,Statistical interpretation of Bekenstein entropy \\ for systems with a stretched horizon
0202073,The Asymptotic Dynamics of two-dimensional (anti-)de~Sitter Gravity
0202077, %\begin{{flushright} %{{\small USACH-FM-02/02\\[-3mm] %hep-th/0202077}\\[1.0cm] %\end{{flushright} {{\bf Nonlinear Holomorphic Supersymmetry on Riemann Surfaces}
0202077, %\begin{{flushright} %{{\small USACH-FM-02/02\\[-3mm] %hep-th/0202077}\\[1.0cm] %\end{{flushright} {{\bf Nonlinear Holomorphic Supersymmetry on Riemann Surfaces}
0202079, \hfill\parbox{{4cm}{{ {{\normalsize UT-Komaba/02-01}\\[-5mm] {{\normalsize\tt hep-th/0202079} } \\[40pt] Realization of Brane Descent Relations \\ in Effective Theories \\[30pt] 
0202080,On the Sutherland Spin Model of $B_N$ Type and\\ its Associated Spin Chain
0202081,Critical properties of $\phi^4_{{1+1}$-theory in Light-Cone Quantization
0202084,    \hfill{{\ns UPR-979T} \\[1em]    {{\LARGE Vector Bundle Moduli and Small Instanton Transitions} \\[1em] 
0202085,The paradigm of the area law and the structure of transversal and longitudinal lightfront degrees of freedom 
0202086,%   Quantum Gravity with Minimal Assumptions   \smallskip \\ 
0202089,Casimir effect for a perfectly  conducting wedge in terms of local zeta function
0202090,The Splitting of Branes on Orientifold Planes
0202091,Stringy negative-tension branes\\ and the second law of thermodynamics
0202092,The role of the field redefinition in noncommutative Maxwell theory
0202092,The role of the field redefinition in noncommutative Maxwell theory
0202093,\vspace{{2mm} IR-singularities in Noncommutative Perturbative Dynamics
0202094,Tall tales from de Sitter space I:\\Renormalization group flows
0202095,A Cohomological Interpretation of the Migdal-Makeenko Equations
0202097,"Tachyon mass, c-function and \\Counting localized degrees of freedom."
0202098,Graviton correlator and metric perturbations in de Sitter  brane-world
0202099,%   Noncommutative gravity in three dimensions   coupled to point-like sources 
0202100,% Doubly-gauge-invariant formalism of brane-world cosmological perturbations  
0202101,A Family of Quasi-solvable Quantum Many-body Systems
0202102,Computation of the Chiral Anomaly in the Bulk Quantization
0202103,New Deformation of ${{\cal N}=4$ Super-Yang-Mills Theory
0202103,New Deformation of ${{\cal N}=4$ Super-Yang-Mills Theory
0202104," \hfill\parbox{{4cm} {{\normalsize Lab/UFR-HEP/02-02}\\ \vspace{{1cm}      {{\bf   NC Geometry and Discrete Torsion\\      Fractional Branes: I} \author{{  El Hassan Saidi\thanks{{{{\tt H-saidi@fsr.ac.ma}} \  \\[3pt] {{ \small \it Sektion der Physik Theorie, Muenchen Universitat, Muenchen }\\{{ \small \it TheresienStr  37, D-80333, Muenchen, Deutschland}\\ {{ \small \it and}\\ {{ \small \it Lab/UFR-High Energy Physics,  Department of Physics}\\ {{ \small \it Faculty of Science, Av. Ibn Battouta, P.O Box 1014}\\ {{ \small \it Rabat, Morocco}}"
0202106,\vskip -60pt {{\small\begin{{flushright} KIAS-P01049\\ hep-th/0202106 \end{{flushright}} \vskip 45pt Solitons in a Grassmannian $\sigma$-model Coupled to\\ Chern-Simons Term\\
0202107,General Gauss-Bonnet brane cosmology
0202110,"Structures in Feynman Graphs - Hopf Algebras and Symmetries\footnote{{Talk given at the {{\em Dennisfest}, SUNY at Stony Brook, June 14-21 2001}"
0202111,"Penrose limits, supergravity and brane dynamics"
0202114,\Red\textbf{{Remarks on the BRST Cohomology of Supersymmetric Gauge Theories \Black}%  \vspace{{4mm}\bigskip 
0202115,An unconventional supergravity
0202117,$\Lambda<0$ Quantum Gravity in 2+1 Dimensions II: \\ Black Hole Creation by Point Particles
0202119,"DYNAMICAL COMPACTIFICATION, STANDARD COSMOLOGY AND THE ACCELERATING UNIVERSE"
0202121,"{{ Hamiltonian Quantization of Chern-Simons theory with $SL(2,{{\mathbb C}) $ Group}"
0202121,"{{ Hamiltonian Quantization of Chern-Simons theory with $SL(2,{{\mathbb C}) $ Group}"
0202122,Soliton Decay in Coupled System of Scalar Fields
0202125,D-Brane Probes of $G_2$ Holonomy Manifolds
0202127,De Sitter Holography and the Cosmic Microwave Background
0202128,Mirror symmetry and deformation quantization
0202129,The partition function of the two-dimensional black hole conformal field theory
0202132,Uniqueness Theorem for Static Dilaton $U(1)^N$ Black Holes
0202133, \vspace*{{-5ex} \hfill{{\normalsize hep-th/0202133}\\ \vspace{{4ex} \bf Marginal and Scalar Solutions\vspace{{2ex}\\ in Cubic Open String Field Theory \vspace{{5ex}
0202136,Four--dimensional Gravity from Singular Spaces
0202140," Anti-de Sitter Black Holes, Thermal Phase Transition and  Holography in Higher Curvature Gravity"
0202141,Particle-like solutions to higher order curvature Einstein--Yang-Mills systems in $d$ dimensions
0203075,GENERALIZED HEISENBERG MODEL
0202141,Particle-like solutions to higher order curvature Einstein--Yang-Mills systems in $d$ dimensions
0202142,On Signatures of Short Distance Physics in the Cosmic Microwave Background
0202143, Bogolubov's chain of equations method for temperature Wightman functions in thermodynamics of relativistic  phase transition.
0202144,On Anomalies in Orbifold Theories
0202145,\bf Unconstrained $SU(2)$ Yang-Mills Theory with Topological Term in the Long-Wavelength Approximation
0202147,"On the Stability of Black Strings/Branes\footnote{{Based on a talk given at the 11th Workshop on General Relativity and Gravitation  held at Waseda University in Japan during Jan. 9-12, 2002}"
0202148,Cosmological Creation of D-branes and anti-D-branes
0202150,Baryon Spectra and AdS/CFT Correspondence
0202153,{{\bf PP Wave Limit and Enhanced  % Backgrounds and\\[2mm] CFT's with Reduced  Supersymmetry in Gauge Theories}\\[2mm]
0202154,"From On-shell to Off-shell Open Gauge Theories\thanks{{% Final version, accepted for publication in Physical Review D.}"
0202155,The Wilson-Polchinski Renormalization Group Equation %in the Planar Limit
0202155,The Wilson-Polchinski Renormalization Group Equation %in the Planar Limit
0202159, Stochastic Processes and the Dirac Equation  with External Fields 
0202160,Stabilization of Hyperbolic Brane-World Scenarios.
0202164,Spacetime structure of massive gravitino
0202169,A model for time-dependent cosmological constant and its consistency with the present Friedmann universe
0202171,On the UV renormalizability of noncommutative field theories
0202176,The Spectrum of the Neumann Matrix with Zero Modes
0202177,"    \begin{{flushright} \begin{{small}      LAPTH-901/2002  \\ DTP-MSU/02-04 \\   \end{{small} \end{{flushright} %\vspace{{.5cm} %%%%  Title  %%%% {{\bf Monopoles in NBI-Higgs theory and Born-Infeld collapse}% %\bigskip %%%%%  Authors  %%%% \author{{ V.V. Dyadichev$^{{a}$\thanks{{Email: vlad@grg1.phys.msu.su}       and  D.V. Gal'tsov$^{{a,b}$\thanks{{Email: galtsov@grg.phys.msu.su} \\ \\ %\address $^{{a}$Department of Theoretical Physics,\\      Moscow State University, 119899, Moscow, Russia,\\ $^{{b}$Laboratoire de  Physique Th\'eorique LAPTH (CNRS), \\ B.P.110, F-74941 Annecy-le-Vieux cedex, France} "
0202178,QCD-Like Behaviour of High-Temperature Confining Strings
0202181,\bf Renormalisability of  non-homogeneous T-dualised sigma-models
0202182,Chiral zero-mode for abelian BPS dipoles \vskip-3cm\hfill{{\rm INLO-PUB-01/02}\vskip1.4cm                % Preprint ON 
0202182,Chiral zero-mode for abelian BPS dipoles \vskip-3cm\hfill{{\rm INLO-PUB-01/02}\vskip1.4cm                % Preprint ON 
0202192,\LARGE\bf        Generalized Superfield Lagrangian Quantization
0202197,Testing Seiberg-Witten Theory to All Orders in the Instanton Expansion
0202198,Braneworld Cosmology in  (Anti)--de Sitter Einstein--Gauss--Bonnet--Maxwell Gravity
0202199,Solutions of the Polchinski ERG equation in the $O(N)$ scalar model
0202201,TOWARDS HIGHER-N SUPEREXTENSIONS OF BORN-INFELD THEORY
0202202,Hard Thermal Effects in Noncommutative \un Yang-Mills Theory
0202203,NEW REPRESENTATION FOR LAGRANGIANS OF SELF-DUAL NONLINEAR ELECTRODYNAMICS
0202204,The general-covariant and gauge-invariant  theory of quantum particles in classical backgrounds
0202206,On the Strong Coupling Dynamics of\\   heterotic string theory on $C^3/Z_3$
0203011,Inertial forces in the Casimir effect with two moving plates
0203011,Inertial forces in the Casimir effect with two moving plates
0203012,Quark zero modes in intersecting center vortex gauge fields\footnote{{supported by DFG under grant-No. DFG-Re 856/4-1 and DFG 436 RUS 113/477/4}
0203013,Primordial perturbations in a non singular bouncing universe model.
0203015,Revisiting Supergravity and Super Yang-Mills Renormalization
0203017,"\vskip -60pt {{\small \begin{{flushright} %KIAS-P02\\ hep-th/0203017 \end{{flushright}} \vskip 45pt  Description  of  identical  particles   via gauged matrix models \\ ~{{}\\~{{}:\,a generalization of the Calogero-Sutherland system"
0203020, {{\bf Four-Dimensional Superconformal Theories with Interacting  Boundaries or  Defects}\vspace{{2cm}
0203021,Holography and the Polyakov action
0203023,On Gauge Dynamics and SUSY Breaking in Orientiworld
0203028, Boundary States for GS superstrings in an $Hpp$ wave background. \footnote{{Work supported in part by the European Community's Human Potential Programme under contract  HPRN-CT-2000-00131 Quantum Spacetime.} 
0203029,\bf {{Casimir stress for cylindrical shell in de-Sitter space }
0203032,Analytic continuations of de Sitter thick domain wall solutions
0203032,Analytic continuations of de Sitter thick domain wall solutions
0203035,Non-factorisable metrics and Gauss--Bonnet terms in higher dimensions
0203036,Effective action for the homogeneous radion in brane cosmology
0203037, Band structure in classical field theory 
0203040,% Doubly Special Relativity theories as different bases of $\kappa$--Poincar\'e algebra
0203042, Binding Energy of Scalar Bound State by Topologically Massive Interaction:  Fermion and Anti-fermion System with Heavy Mass  
0203048,Microscopic Formulation of Black Holes in String Theory
